6188,78507,6188,140373,30720
6188,59307,6188,46080,21333
6188,126293,6188,65707,25600
6188,25173,6188,26027,20053
6188,20907,6188,23466,78933
6188,146347,6188,29014,35413
6188,30720,6188,35413,20053
6188,24321,6188,22187,27307
6188,23468,6188,25174,60588
6188,67413,6188,29867,16214
6188,78507,6188,98560,20907
6188,58454,6188,42667,31574
6188,48641,6188,80213,47786
6188,29866,6188,32853,24747
6188,27306,6188,37547,33279
6188,40106,6188,20053,13227
6188,60160,6188,67840,45653
6188,17066,6188,24320,9813
6188,20907,6188,24320,29440
6188,84053,6188,25173,17066
6188,105388,6188,117760,22187
6188,26026,6188,32426,23040
6188,64000,6188,40106,54614
6188,36693,6188,40106,25173
6188,27733,6188,24747,69121
6188,71680,6188,34560,22614
6188,50773,6188,31573,23467
6188,32000,6188,39680,86186
6188,20906,6188,17494,21334
6188,52481,6188,16213,10240
6188,114773,6188,128853,32427
6188,34134,6188,46506,26453
6188,34987,6188,30294,44374
6188,31146,6188,31573,29440
6188,32000,6188,36694,42240
6188,63573,6188,30720,29014
6188,37120,6188,43946,29867
6188,34560,6188,39681,29866
6188,26880,6188,35414,66560
6188,60587,6188,21333,14933
6188,76373,6188,198401,20480
6188,37973,6188,43520,27733
6188,24746,6188,23040,17494
6188,34561,6188,35414,27733
6188,52054,6188,39680,37973
6188,67413,6188,30721,27733
6188,45654,6188,143360,36694
6188,20480,6188,24320,13227
6188,14933,6188,14080,18347
6188,56747,6188,16213,13653
6188,74666,6188,64853,20480
6188,23467,6188,27307,18773
6188,38827,6188,72107,49920
6188,33706,6188,35414,23466
6188,29868,6188,25600,30293
6188,41814,6188,18773,12800
6188,31573,6188,49066,26453
6188,13227,6188,16214,8106
6188,19200,6188,20053,12800
6188,37546,6188,13653,10240
6188,143786,6188,73813,20907
6188,23041,6188,25600,17493
6188,61015,6188,48213,25173
6188,33280,6188,36267,28586
6188,29440,6188,32000,31147
6188,140373,6188,40107,51626
6188,26880,6188,32854,20480
6188,24320,6188,24321,25174
6188,14080,6188,14507,11520
6188,58026,6188,22613,17493
6188,110933,6188,74240,20053
6188,27306,6188,33706,23040
6188,34560,6188,37547,40959
6188,20907,6188,26027,16640
6188,23894,6188,24746,39254
6188,72107,6188,32000,39254
6188,52480,6188,39679,21334
6188,13226,6188,15360,8533
6188,15360,6188,16641,21760
6188,63573,6188,19200,10240
6188,92160,6188,90880,28588
6188,36266,6188,42668,26880
6188,29440,6188,27733,19200
6188,21760,6188,22187,16213
6188,24320,6188,29440,36266
6188,66987,6188,30720,35413
6188,66133,6188,49066,25173
6188,14080,6188,14079,9813
6188,14080,6188,22614,18774
6188,47786,6188,18774,10240
6188,116480,6188,135254,72533
6188,26453,6188,36693,18773
6188,47787,6188,35413,51199
6188,20480,6188,21760,15360
6188,27308,6188,39680,34560
6188,34986,6188,19200,13226
6188,55893,6188,52053,29440
6188,26881,6188,29014,84480
6188,26454,6188,17919,21761
6188,46079,6188,14933,9386
