18,101120,18,67840,14081
18,24320,18,24746,9813
18,23039,18,26453,8534
18,16214,18,15360,10240
18,14080,18,20053,17493
18,19626,18,23040,14081
18,17068,18,65280,10240
18,37546,18,17493,13653
18,26027,18,32853,11948
18,20053,18,23468,11520
18,96427,18,73387,14080
18,21760,18,23040,8959
18,21333,18,17920,8960
18,17920,18,16213,10667
18,13227,18,18773,13653
18,13226,18,14933,7680
18,23894,18,23466,9386
18,19200,18,19627,14080
18,17493,18,41386,14506
18,23040,18,17920,8960
18,62294,18,41387,30720
18,17494,18,22187,9386
18,22613,18,23894,14080
18,25600,18,22186,11947
18,78508,18,40960,14079
18,18773,18,23467,13226
18,21334,18,60160,10667
18,14080,18,26453,10240
18,24746,18,17066,9388
18,107093,18,29014,30293
18,97281,18,74666,10240
18,30720,18,24746,9814
18,23893,18,29867,13653
18,26453,18,23894,18346
18,26454,18,31573,26879
18,14506,18,14506,8106
18,18346,18,33707,9813
18,36266,18,20906,12800
18,23466,18,14506,8533
18,17494,18,15787,7253
18,94294,18,67840,13654
18,24321,18,29439,12373
18,15360,18,19200,9387
18,22187,18,20480,17494
18,17068,18,32428,23467
18,14080,18,15787,8960
18,22613,18,20906,11520
18,32428,18,36268,9813
18,19200,18,26453,13227
18,41814,18,23893,14080
18,64427,18,41387,10240
18,18773,18,22186,9386
18,15786,18,17494,9813
18,23040,18,15786,11093
18,14079,18,18346,17493
18,14506,18,15361,8107
18,24747,18,20053,12800
18,20907,18,30720,12373
18,11947,18,14080,8533
18,27306,18,28160,11520
18,76374,18,44374,11520
18,27733,18,33707,16214
18,20479,18,45653,11094
18,18774,18,28586,14506
18,13226,18,17920,16214
18,20480,18,27733,12373
18,20054,18,20479,10240
18,40534,18,22613,12799
18,24746,18,15360,8960
18,11947,18,13654,7680
18,97706,18,84053,13654
18,19200,18,21760,9386
18,21333,18,23467,12799
18,27733,18,25174,16640
18,13654,18,19200,18347
18,43947,18,39681,13654
18,25600,18,26026,13654
18,16213,18,37120,12800
18,20053,18,24748,13653
18,25173,18,23040,11519
18,67414,18,44373,12373
18,29013,18,37120,18347
18,20479,18,21759,12800
18,16213,18,15360,10239
18,21760,18,28159,12800
18,378453,18,34986,14934
18,26027,18,23894,16640
18,13226,18,14507,8533
18,12373,18,17067,8534
18,23894,18,24320,36267
18,63147,18,42667,12800
18,19200,18,20906,10240
18,16214,18,29440,8960
18,16640,18,16213,13227
18,13653,18,18346,16640
18,15359,18,15360,8107
18,78507,18,26880,15360
18,21333,18,24319,17493
18,14506,18,32000,9814
18,15360,18,14934,23893
